"personid","sex","Birthyeargroup","ethnicity"
"147604","1","18","1"
"414225","1","17","1"
"8597","0","10","1"
"446768","1","21","1"
"251062","1","7","1"
"238735","0","9","1"
"321318","1","14","1"
"285510","0","15","1"
"324757","1","11","1"
"423363","1","14","1"
"209516","1","22","1"
"400853","0","15","1"
"273465","1","12","1"
"285703","1","11","1"
"12669","0","9","1"
"325515","0","14","1"
"66444","0","15","1"
"433996","0","17","1"
"145728","1","16","1"
"184268","1","20","1"
"29828","1","12","1"
"11168","0","11","1"
"146745","1","11","1"
"43168","0","14","1"
"204314","1","8","1"
"279365","1","13","1"
"317206","0","19","1"
"383562","1","14","1"
"171945","0","21","1"
"436159","0","16","1"
"87428","0","13","1"
"220939","0","18","1"
"154250","1","11","1"
"354678","0","14","1"
"441914","1","19","1"
"318850","1","18","1"
"160173","1","9","1"
"413130","1","21","1"
"182824","1","15","1"
"150968","1","18","1"
"82624","1","18","1"
"218880","1","9","1"
"51701","0","13","1"
"423124","1","13","1"
"418262","0","9","1"
"99498","0","17","1"
"375433","1","14","1"
"306501","1","21","1"
"67553","0","19","1"
"227870","1","9","1"
"117131","0","15","1"
"328209","0","17","1"
"337450","0","15","1"
"82509","1","10","1"
"22122","0","17","1"
"68954","0","15","1"
"287975","1","13","1"
"74992","1","12","1"
"122716","1","16","1"
"35549","0","16","1"
"311391","1","12","1"
"242201","1","15","1"
"457984","1","15","1"
"355227","1","10","1"
"408378","0","12","1"
"144169","1","22","1"
"223033","1","15","1"
"412273","0","16","1"
"85323","0","10","1"
"298918","0","16","1"
"334453","1","13","1"
"129261","0","15","1"
"92074","0","15","1"
"122923","1","13","1"
"138497","0","20","1"
"159512","1","15","1"
"355291","0","14","1"
"355009","0","15","1"
"74515","1","12","1"
"159152","1","14","1"
"439668","0","21","1"
"170613","0","13","1"
"383647","1","11","1"
"91423","1","18","1"
"438926","1","15","1"
"31027","0","12","1"
"272232","1","14","1"
"394108","0","15","1"
"18828","1","14","1"
"150564","0","11","1"
"103360","1","15","1"
"372826","0","10","1"
"253266","1","9","1"
"217212","1","16","1"
"208416","0","17","1"
"199654","0","21","1"
"423456","0","13","1"
"165937","1","13","1"
"231351","1","20","1"
"412137","1","21","1"
"310457","0","7","1"
"107059","1","9","1"
"206868","0","15","1"
"290425","0","16","1"
"115159","1","9","1"
"54434","0","16","1"
"152856","1","11","1"
"79087","0","15","1"
"201367","0","17","1"
"418614","1","13","1"
"91511","0","16","1"
"137002","0","19","1"
"413682","1","14","1"
"236930","1","21","1"
"366928","1","21","1"
"140662","0","24","1"
"430749","1","10","1"
"324069","0","8","1"
"202771","0","11","1"
"452643","0","20","1"
"372284","1","16","1"
"396401","1","16","1"
"15424","1","19","1"
"113969","1","16","1"
"416299","1","7","1"
"166716","1","13","1"
"247198","1","12","1"
"373817","0","16","1"
"322676","1","12","1"
"86016","0","14","1"
"378147","0","10","1"
"177953","1","14","1"
"319355","0","13","1"
"31203","1","8","1"
"231607","0","17","1"
"107635","1","22","1"
"450539","0","17","1"
"35731","1","7","1"
"107737","1","19","1"
"87190","0","6","1"
"156898","1","7","1"
"404174","0","16","1"
"726","0","15","1"
"181822","0","12","1"
"307484","0","18","1"
"380310","0","19","1"
"444607","0","10","1"
"306152","1","15","1"
"82207","0","8","1"
"172384","0","14","1"
"84300","0","15","1"
"118484","1","20","1"
"432967","0","10","1"
"421956","1","20","1"
"348248","0","13","1"
"343366","1","11","1"
"217953","0","14","1"
"241876","0","11","1"
"216238","1","15","1"
"109311","0","15","1"
"239204","1","22","1"
"395101","1","15","1"
"86592","1","15","1"
"60672","1","16","1"
"344464","0","21","1"
"105436","0","10","1"
"133600","1","16","1"
"418584","1","18","0"
"438338","1","12","1"
"124157","1","20","1"
"336692","0","11","1"
"259354","1","7","1"
"403700","0","14","1"
"351890","1","18","1"
"390250","0","16","1"
"313825","0","15","1"
"425804","1","17","1"
"174610","1","16","1"
"394852","0","15","1"
"162385","1","20","1"
"127685","1","14","1"
"343695","1","19","1"
"397312","0","16","1"
"214799","1","10","1"
"54211","0","15","1"
"75845","0","13","1"
"374247","0","15","1"
"211402","0","16","1"
"141023","0","14","1"
"290483","0","11","1"
"38254","1","9","1"
"94763","0","17","1"
"273794","1","12","1"
"137273","0","23","1"
"288534","0","16","1"
"385438","1","14","1"
"330297","0","16","1"
"91264","1","15","1"
"184713","1","5","1"
"16211","1","7","1"
"203889","0","14","1"
"266648","1","15","1"
"225959","1","14","1"
"36135","0","19","1"
"196009","0","14","1"
"80819","0","17","1"
"311617","1","6","1"
"203585","1","17","1"
"207631","1","11","1"
"61326","1","14","1"
"304886","0","16","1"
"399297","0","10","1"
"102","1","13","1"
"118933","1","9","1"
"336496","0","16","1"
"330165","0","17","1"
"57750","1","10","1"
"52859","1","18","1"
"342139","0","11","1"
"216719","1","8","1"
"46542","1","11","1"
"312570","0","7","1"
"23650","1","9","1"
"123254","0","13","1"
"152130","1","20","1"
"342916","1","16","1"
"347239","0","14","1"
"141881","0","14","1"
"134094","0","5","1"
"300969","0","14","1"
"265738","1","17","1"
"178547","1","20","1"
"393924","1","14","1"
"235507","1","17","1"
"292513","0","10","1"
"30346","1","14","1"
"175696","1","15","1"
"199464","1","16","1"
"92350","1","16","1"
"291731","0","14","1"
"242230","1","8","1"
"103442","1","18","1"
"316758","0","12","1"
"334056","0","5","1"
"79061","1","15","1"
"233110","1","22","1"
"64531","0","16","1"
"136942","1","15","1"
"157718","1","11","1"
"254676","0","11","1"
"144714","1","21","1"
"299315","0","13","1"
"318301","1","9","1"
"184317","1","14","1"
"209799","1","14","1"
"232476","0","9","1"
"183733","0","7","1"
"384362","1","9","1"
"385999","1","18","1"
"335258","1","11","1"
"248962","1","15","1"
"193395","0","16","1"
"286694","0","9","1"
"237359","0","16","1"
"84032","1","14","1"
"457096","1","18","0"
"404795","1","15","1"
"341248","0","11","1"
"357235","0","13","1"
"395110","1","14","1"
"301115","0","16","1"
"224128","0","18","1"
"198492","1","16","1"
"108576","0","11","1"
"122170","0","14","1"
"117918","1","14","1"
"182296","1","14","1"
"78327","1","14","1"
"163466","0","17","1"
"138281","0","16","1"
"401996","1","18","1"
"124876","0","19","1"
"357874","1","13","1"
"60433","1","10","1"
"110722","0","14","1"
"56","0","9","1"
"49681","1","10","1"
"21765","1","14","1"
"382347","1","8","1"
"63583","1","10","1"
"315894","1","14","1"
"43881","0","10","1"
"300162","0","14","1"
"220672","1","11","1"
"132818","0","6","1"
"211045","0","9","1"
"308165","1","19","1"
"133597","0","11","1"
"234092","0","22","1"
"340470","0","17","1"
"143688","0","18","1"
"29573","0","8","1"
"159998","1","10","1"
"237552","1","10","1"
"451317","1","21","1"
"76513","0","18","1"
"306913","0","18","1"
"436483","1","14","1"
"107292","0","16","1"
"240569","0","8","1"
"201065","1","13","1"
"45433","1","7","1"
"222410","0","10","1"
"440756","0","16","1"
"206823","0","13","1"
"239371","0","15","1"
"318605","1","22","1"
"284628","0","21","1"
"102895","1","21","1"
"441568","1","15","1"
"348277","1","10","1"
"18063","1","9","1"
"293949","0","9","1"
"335516","0","10","1"
"385132","0","7","1"
"56286","1","13","1"
"414400","0","12","1"
"329837","0","14","1"
"171187","0","16","1"
"376099","1","16","1"
"402681","0","21","1"
"366650","1","15","1"
"99565","1","14","1"
"321354","0","14","1"
"46668","0","8","1"
"10210","0","14","1"
"42492","0","18","1"
"150077","0","8","1"
"289071","1","16","1"
"285191","1","11","1"
"7163","1","8","1"
"181366","0","5","1"
"128975","1","21","1"
"257154","0","15","1"
"450374","0","18","1"
"342989","1","22","1"
"960","1","13","1"
"382879","0","19","1"
"241152","0","9","1"
"251705","1","11","1"
"104230","0","15","1"
"44422","1","16","1"
"233040","0","22","1"
"66659","1","13","1"
"149129","1","15","1"
"224254","1","14","1"
"181475","0","22","1"
"158612","0","12","1"
"152274","0","9","1"
"79901","1","15","1"
"446893","1","22","1"
"348567","1","11","1"
"255830","0","20","1"
"323970","0","7","1"
"254941","1","11","1"
"394960","0","10","1"
"392200","0","12","1"
"300890","1","19","1"
"284187","1","9","1"
"149704","1","18","1"
"416104","1","12","1"
"169506","0","11","1"
"198932","1","23","1"
"22448","0","11","1"
"3018","0","17","1"
"80792","1","12","1"
"345788","0","10","1"
"367984","1","23","1"
"150104","0","14","1"
"318559","1","9","1"
"243630","0","13","1"
"20525","1","9","1"
"132164","1","9","1"
"176103","0","18","1"
"355010","1","19","1"
"348785","0","11","1"
"246872","1","15","1"
"272833","1","15","1"
"438413","1","8","1"
"78793","0","16","1"
"68290","1","23","1"
"406594","1","14","1"
"142657","1","17","1"
"18821","0","15","1"
"410737","1","17","1"
"350908","0","16","1"
"236541","0","12","1"
"450126","1","23","1"
"225956","1","10","1"
"5890","0","22","1"
"2834","1","10","1"
"321416","0","11","1"
"265297","0","15","1"
"105960","1","8","1"
"452235","1","15","1"
"25230","1","10","1"
"420034","1","14","1"
"292659","0","11","1"
"71877","0","9","1"
"181646","1","14","1"
"324946","1","15","1"
"285774","0","19","1"
"422320","0","13","1"
"75490","1","11","1"
"408409","0","13","1"
"178338","1","19","1"
"209322","1","12","1"
"421677","0","19","1"
"200387","1","10","1"
"386427","1","20","1"
"26681","0","12","1"
"280132","1","17","1"
"108196","1","15","1"
"154654","0","7","1"
"283175","0","13","1"
"180931","1","13","1"
"331602","1","14","1"
"277658","1","14","1"
"318263","0","15","1"
"87294","1","16","1"
"217975","0","14","1"
"349616","1","18","1"
"456641","0","10","1"
"79437","0","16","1"
"165291","1","5","1"
"147401","0","16","1"
"36725","1","9","1"
"25920","0","12","1"
"63977","1","18","1"
"27775","0","17","1"
"293093","0","7","1"
"17798","1","15","1"
"119016","0","18","1"
"78164","1","10","1"
"369685","1","6","1"
"27008","0","9","1"
"217890","1","7","1"
"143733","1","19","1"
"119787","0","17","1"
"415097","0","11","1"
"89450","1","12","1"
"156319","0","16","1"
"321929","1","14","1"
"121416","0","10","1"
"104128","0","16","1"
"272740","0","11","1"
"40586","1","12","1"
"382335","1","15","1"
"64648","0","17","1"
"240727","0","16","1"
"48379","1","13","1"
"374338","1","16","1"
"22494","1","16","1"
"124330","1","14","1"
"429699","1","13","1"
"121434","0","14","1"
"404265","0","16","1"
"271339","0","11","1"
"329162","1","16","1"
"2147","1","11","1"
"233219","0","15","1"
"233937","0","10","1"
"409509","0","14","1"
"418495","1","14","1"
"18807","0","17","1"
"15984","1","15","1"
"304447","1","21","1"
"136722","1","20","1"
"411472","1","13","1"
"123240","0","10","1"
"133902","1","18","1"
"84059","0","17","1"
"203395","1","15","1"
"341864","0","17","1"
"266340","1","22","1"
"441921","1","18","1"
"352321","0","17","1"
"115792","1","5","1"
"458699","1","6","1"
"370433","1","21","1"
"11598","1","14","1"
"376714","0","12","1"
"295404","1","12","1"
"404530","0","8","1"
"115798","0","20","1"
"153147","0","21","1"
"206571","0","22","1"
"318920","0","21","1"
"117121","0","15","1"
"298642","1","14","1"
"451390","0","21","1"
"189783","1","21","1"
"432914","0","15","1"
"389985","0","14","1"
"82160","1","9","1"
"124881","0","18","1"
"312271","0","11","1"
"387253","1","13","1"
"415396","1","13","1"
"328871","1","16","1"
"381876","0","8","1"
"345591","1","22","1"
"325358","0","19","1"
"313373","1","12","1"
"164083","0","15","1"
"51725","1","16","1"
"121361","0","19","1"
"47456","1","20","1"
"273736","1","20","1"
"84442","1","16","1"
"391556","1","15","1"
"31152","0","14","1"
"103295","0","14","1"
"357806","1","14","1"
"456660","1","13","1"
"117910","0","15","1"
"95391","0","19","1"
"382257","0","21","1"
"335789","1","9","1"
"99201","1","11","1"
"347000","0","16","1"
"32244","0","13","1"
"432238","0","21","1"
"169610","0","10","1"
"299204","0","10","1"
"160427","0","11","1"
"63201","1","17","1"
"178946","0","14","1"
"240577","1","13","1"
"419576","1","21","1"
"67537","0","10","1"
"66645","0","11","1"
"1538","0","14","1"
"272455","1","7","1"
"396361","1","21","1"
"141035","0","15","1"
"362005","1","10","1"
"216959","1","16","1"
"152696","1","12","1"
"424451","1","17","1"
"356365","0","17","1"
"59737","1","18","1"
"227613","1","18","1"
"418575","0","15","1"
"331983","0","12","1"
"292913","1","13","1"
"427037","0","5","1"
"403716","1","12","1"
"407173","0","15","1"
"247163","0","23","1"
"448187","0","11","1"
"101728","0","12","1"
"301835","1","17","1"
"51835","1","15","1"
"129450","0","16","1"
"204392","0","15","1"
"286076","0","15","1"
"421580","0","13","1"
"63297","0","13","1"
"238171","1","20","1"
"461346","0","10","1"
"60459","1","12","1"
"132397","0","8","1"
"232553","0","13","1"
"220969","1","15","1"
"338833","1","17","1"
"23882","1","19","1"
"192948","0","15","1"
"37400","1","13","1"
"363669","1","16","0"
"244589","0","11","1"
"96255","0","16","1"
"32449","0","14","1"
"397328","0","15","1"
"385821","1","7","1"
"168295","0","11","1"
"47159","1","11","1"
"129930","0","15","1"
"305090","1","21","1"
"252206","1","19","1"
"96632","1","13","1"
"265118","1","12","1"
"447427","0","18","1"
"360484","0","9","1"
"448144","1","15","1"
"230672","0","10","1"
"94480","0","7","1"
"251080","1","19","1"
"47636","1","11","1"
"150194","1","23","1"
"230057","0","10","1"
"100757","0","12","1"
"99828","1","6","1"
"334700","1","14","1"
"391128","0","14","1"
"420912","1","16","1"
"272929","1","7","1"
"366512","0","19","1"
"66965","0","22","1"
"312387","0","15","1"
"165247","1","20","1"
"157374","0","9","1"
"372356","1","18","1"
"325895","0","12","1"
"52934","1","18","1"
"371620","0","12","1"
"239716","1","14","1"
"240712","1","7","1"
"125348","1","18","1"
"67836","0","11","0"
"32828","0","14","1"
"125241","1","16","1"
"260091","0","11","1"
"149569","1","13","1"
"303814","0","9","1"
"166487","0","14","1"
"314094","0","16","1"
"321961","0","19","0"
"344932","1","14","1"
"374497","1","11","1"
"104686","1","15","1"
"39114","1","18","1"
"292947","0","13","1"
"320980","0","16","1"
"403219","0","4","1"
"40921","0","18","1"
"412634","0","9","1"
"305143","0","8","1"
"455505","1","17","1"
"309748","1","13","0"
"21577","0","17","1"
"431286","1","21","1"
"378547","0","21","1"
"407448","0","17","1"
"211859","1","20","1"
"450805","0","16","1"
"5964","0","16","1"
"60956","0","16","1"
"217753","1","12","1"
"74082","0","9","1"
"28935","1","13","1"
"82089","1","12","1"
"168146","1","9","1"
"349173","0","13","1"
"253305","0","8","1"
"335647","0","12","1"
"241317","1","12","1"
"28590","0","14","1"
"457040","1","11","1"
"277537","0","17","1"
"288698","0","16","1"
"420908","1","13","1"
"315313","1","13","1"
"45044","1","19","1"
"142430","0","15","1"
"76018","0","11","1"
"374239","0","12","1"
"147197","0","13","1"
"425307","0","11","1"
"53999","1","20","1"
"385744","1","16","1"
"39510","1","15","1"
"200753","1","19","1"
"220663","0","11","1"
"420311","1","15","1"
"154190","0","14","1"
"31550","0","14","1"
"125464","1","16","1"
"145948","0","16","1"
"399568","1","21","1"
"127402","1","22","1"
"114325","0","13","1"
"108493","1","14","1"
"355130","1","8","1"
"371866","0","13","1"
"293026","0","9","1"
"220486","1","17","1"
"191634","0","8","1"
"251330","1","15","1"
"334269","1","8","1"
"122188","0","20","1"
"62273","1","22","1"
"371202","1","22","1"
"401944","0","14","1"
"15972","1","10","1"
"272838","0","20","1"
"87995","0","6","1"
"268196","1","15","1"
"68344","0","13","1"
"23274","1","14","1"
"172331","0","9","1"
"275386","1","19","1"
"84693","1","8","1"
"308078","1","18","1"
"283715","0","15","1"
"49657","1","13","1"
"69269","1","9","1"
"140767","0","12","1"
"93626","1","12","1"
"405528","1","23","1"
"120931","1","17","1"
"361650","1","14","1"
"82040","1","7","1"
"378550","0","14","1"
"19419","0","14","1"
"114692","1","14","1"
"400669","1","17","1"
"459246","0","12","1"
"396637","1","16","1"
"61735","0","15","1"
"23871","1","13","1"
